date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:23	180574/180574	---M--	200	added ('OK')	image/jpeg	etag:%225df566eb-2c15e%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.56.18-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.56.18-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:23	124354/124354	---M--	200	added ('OK')	image/jpeg	etag:%22603411b2-1e5c2%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.57.53.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.57.53.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:23	196808/196808	---M--	200	added ('OK')	image/jpeg	etag:%225df566ee-300c8%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.57.53-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-17.57.53-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:23	80830/80830	---M--	200	added ('OK')	image/jpeg	etag:%22603411b0-13bbe%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.54.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.54.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:23	130177/130177	---M--	200	added ('OK')	image/jpeg	etag:%225df566ef-1fc81%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.54-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.54-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:24	83185/83185	---M--	200	added ('OK')	image/jpeg	etag:%22603411ae-144f1%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.59.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.59.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:24	135891/135891	---M--	200	added ('OK')	image/jpeg	etag:%225df566f2-212d3%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.59-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.04.59-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:24	78911/78911	---M--	200	added ('OK')	image/jpeg	etag:%22603411ac-1343f%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.12.56.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.12.56.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:24	127465/127465	---M--	200	added ('OK')	image/jpeg	etag:%225df566f3-1f1e9%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.12.56-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-03-31-18.12.56-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:25	124661/124661	---M--	200	added ('OK')	image/jpeg	etag:%22603411aa-1e6f5%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.19.32.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.19.32.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:25	224670/224670	---M--	200	added ('OK')	image/jpeg	etag:%225df566f4-36d9e%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.19.32-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.19.32-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:25	120480/120480	---M--	200	added ('OK')	image/jpeg	etag:%22603411a9-1d6a0%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.20.10.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.20.10.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:25	215621/215621	---M--	200	added ('OK')	image/jpeg	etag:%225df566f6-34a45%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.20.10-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.20.10-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:25	116368/116368	---M--	200	added ('OK')	image/jpeg	etag:%22603411a5-1c690%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.19.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.19.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:26	199820/199820	---M--	200	added ('OK')	image/jpeg	etag:%225df566f9-30c8c%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.19-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.19-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:26	112840/112840	---M--	200	added ('OK')	image/jpeg	etag:%22603411a3-1b8c8%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.56.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.56.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:26	199417/199417	---M--	200	added ('OK')	image/jpeg	etag:%225df566fb-30af9%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.56-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.26.56-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:26	101786/101786	---M--	200	added ('OK')	image/jpeg	etag:%226034119f-18d9a%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.20.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.20.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:27	177825/177825	---M--	200	added ('OK')	image/jpeg	etag:%225df566ff-2b6a1%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.20-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.20-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:27	66641/66641	---M--	200	added ('OK')	image/jpeg	etag:%226034119d-10451%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.28.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.28.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:27	108555/108555	---M--	200	added ('OK')	image/jpeg	etag:%225df56702-1a80b%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.28-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.27.28-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:27	83344/83344	---M--	200	added ('OK')	image/jpeg	etag:%226034119b-14590%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.28.13.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.28.13.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:27	130815/130815	---M--	200	added ('OK')	image/jpeg	etag:%225df56704-1feff%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.28.13-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-01-09.28.13-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:28	96766/96766	---M--	200	added ('OK')	image/jpeg	etag:%226034118a-179fe%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-09.39.31.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-09.39.31.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:28	14953/14953	---M--	200	added ('OK')	image/jpeg	etag:%225df56712-3a69%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-09.39.31-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-09.39.31-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:29	66572/66572	---M--	200	added ('OK')	image/jpeg	etag:%2260341188-1040c%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.12.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.12.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:29	13722/13722	---M--	200	added ('OK')	image/jpeg	etag:%225df56714-359a%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.12-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.12-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:29	69537/69537	---M--	200	added ('OK')	image/jpeg	etag:%2260341186-10fa1%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.22.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.22.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:29	13772/13772	---M--	200	added ('OK')	image/jpeg	etag:%225df56716-35cc%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.22-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-09.31.22-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:30	76389/76389	---M--	200	added ('OK')	image/jpeg	etag:%2260341184-12a65%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-10.46.32.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-10.46.32.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:30	16596/16596	---M--	200	added ('OK')	image/jpeg	etag:%225df56717-40d4%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-10.46.32-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-08-10.46.32-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:30	61758/61758	---M--	200	added ('OK')	image/jpeg	etag:%2260341182-f13e%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-11.45.40.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-11.45.40.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:30	13550/13550	---M--	200	added ('OK')	image/jpeg	etag:%225df56719-34ee%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-11.45.40-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-11.45.40-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:31	62920/62920	---M--	200	added ('OK')	image/jpeg	etag:%2260341180-f5c8%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.09.06.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.09.06.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:31	12570/12570	---M--	200	added ('OK')	image/jpeg	etag:%225df5671a-311a%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.09.06-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.09.06-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:31	60500/60500	---M--	200	added ('OK')	image/jpeg	etag:%226034117e-ec54%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.10.00.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.10.00.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:31	12626/12626	---M--	200	added ('OK')	image/jpeg	etag:%225df5671c-3152%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.10.00-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.10.00-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:32	13236/13236	---M--	200	added ('OK')	image/jpeg	etag:%225df5671f-33b4%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.13.15-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.13.15-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:32	66338/66338	---M--	200	added ('OK')	image/jpeg	etag:%226034117d-10322%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.13.15.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-12.13.15.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:32	74281/74281	---M--	200	added ('OK')	image/jpeg	etag:%226034117a-12229%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.31.05.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.31.05.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:32	11893/11893	---M--	200	added ('OK')	image/jpeg	etag:%225df56722-2e75%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.31.05-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.31.05-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:32	64312/64312	---M--	200	added ('OK')	image/jpeg	etag:%2260341178-fb38%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.45.30.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.45.30.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:33	14224/14224	---M--	200	added ('OK')	image/jpeg	etag:%225df56725-3790%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.45.30-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-13.45.30-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:33	100500/100500	---M--	200	added ('OK')	image/jpeg	etag:%2260341176-18894%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-14.53.43.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-14.53.43.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:33	18993/18993	---M--	200	added ('OK')	image/jpeg	etag:%225df56727-4a31%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-14.53.43-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-14.53.43-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:33	90294/90294	---M--	200	added ('OK')	image/jpeg	etag:%2260341174-160b6%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-15.27.58.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-15.27.58.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:33	17451/17451	---M--	200	added ('OK')	image/jpeg	etag:%225df56729-442b%22	https://herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-15.27.58-300x169.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/2018-04-07-15.27.58-300x169.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:34	88480/88480	---M--	200	added ('OK')	image/jpeg	etag:%2260341199-159a0%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142857.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142857.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:34	160810/160810	---M--	200	added ('OK')	image/jpeg	etag:%225df56706-2742a%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142857-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142857-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:34	109210/109210	---M--	200	added ('OK')	image/jpeg	etag:%2260341197-1aa9a%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142925.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142925.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:34	194808/194808	---M--	200	added ('OK')	image/jpeg	etag:%225df56707-2f8f8%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142925-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142925-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:35	82673/82673	---M--	200	added ('OK')	image/jpeg	etag:%2260341195-142f1%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142938.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142938.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:35	135369/135369	---M--	200	added ('OK')	image/jpeg	etag:%225df56709-210c9%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_142938-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_142938-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:35	86680/86680	---M--	200	added ('OK')	image/jpeg	etag:%2260341193-15298%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_144558.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_144558.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:35	138715/138715	---M--	200	added ('OK')	image/jpeg	etag:%225df5670a-21ddb%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180305_144558-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180305_144558-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:35	55754/55754	---M--	200	added ('OK')	image/jpeg	etag:%2260341190-d9ca%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_080938.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_080938.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:36	84543/84543	---M--	200	added ('OK')	image/jpeg	etag:%225df5670e-14a3f%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_080938-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_080938-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:36	90104/90104	---M--	200	added ('OK')	image/jpeg	etag:%226034118e-15ff8%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_082311.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_082311.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:36	164621/164621	---M--	200	added ('OK')	image/jpeg	etag:%225df5670f-2830d%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_082311-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_082311-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:36	94761/94761	---M--	200	added ('OK')	image/jpeg	etag:%226034118c-17229%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_082343.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_082343.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:38	165029/165029	---M--	200	added ('OK')	image/jpeg	etag:%225df56711-284a5%22	https://herbnkathy.com/wp-content/uploads/2018/04/20180306_082343-1024x576.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2018/04/20180306_082343-1024x576.jpg	(from https://herbnkathy.com/tag/ohio/)
14:44:38	98690/98690	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:38%20GMT	https://herbnkathy.com/tag/boondockerswelcome/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/boondockerswelcome/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:38	99389/99389	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:38%20GMT	https://herbnkathy.com/tag/fmca/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/fmca/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:38	98660/98660	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:38%20GMT	https://herbnkathy.com/tag/free-camping/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/free-camping/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:40	613/613	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:44:39%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/554708211	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/554708211.json	(from https://herbnkathy.com/tag/snowbird/)
14:44:40	111223/111223	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:39%20GMT	https://herbnkathy.com/tag/kansas/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/kansas/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:40	117401/117401	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:39%20GMT	https://herbnkathy.com/tag/overnight/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/overnight/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:41	98625/98625	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:41%20GMT	https://herbnkathy.com/tag/wbcci/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/wbcci/index.html	(from https://herbnkathy.com/tag/ohio/)
14:44:41	12536/12536	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/snowbird/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/snowbird/feed/index.html	(from https://herbnkathy.com/tag/snowbird/)
14:44:43	13160/13160	---M--	200	added ('OK')	image/jpeg	etag:%225df55e57-3368%22	http://herbnkathy.com/wp-content/uploads/2016/03/drawtitecontroller.jpg	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-content/uploads/2016/03/drawtitecontroller.jpg	(from https://herbnkathy.com/tag/trailer/)
14:44:43	598/598	---MCZ	200	added ('OK')	application/json	date:Wed,%2004%20Feb%202026%2019:44:41%20GMT	https://herbnkathy.com/wp-json/wp/v2/tags/22885	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/wp-json/wp/v2/tags/22885.json	(from https://herbnkathy.com/tag/trailer/)
14:44:44	21418/21418	---MC-	200	added ('OK')	application/rss+xml	etag:%22ed7d0859f7756c2c68f47821da2a21de%22	https://herbnkathy.com/tag/trailer/feed/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/trailer/feed/index.html	(from https://herbnkathy.com/tag/trailer/)
14:44:44	39952/39952	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:44%20GMT	https://herbnkathy.com/tag/5th-wheel/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/5th-wheel/index.html	(from https://herbnkathy.com/tag/trailer/)
14:44:44	53310/53310	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:44%20GMT	https://herbnkathy.com/2018/01/07/how-do-we-know-were-not-going-to-freeze-down-below/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/2018/01/07/how-do-we-know-were-not-going-to-freeze-down-below/index.html	(from https://herbnkathy.com/tag/trailer/)
14:44:44	39947/39947	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Feb%202026%2019:44:44%20GMT	https://herbnkathy.com/tag/freezing/	C:/Users/Dbald/OneDrive/HerbnKathy/basenew/herbnkathy/herbnkathy.com/tag/freezing/index.html	(from https://herbnkathy.com/tag/trailer/)
